truncated_text
I was sooooo excited to
My 13 year old son
I rented it and snuggled
This movie veered off from
George C.
Scott is an excellent actor
The rest of the time
But it looked to be
Scott did a good job
That was a refreshing portrayal.<br
And Tiny Tim...
oh don't even get me
Having seen three other versions
His emotions throughout are so
Alistair Sim portrayed the role
When Scrooge was at his
I cannot think of any
Even the musical version (and
Very disappointing.
Saw this movie in my
"Don't get me wrong, George"
"Scott was terrific as Scrooge,"
Sometimes I couldn't stop laughing
"After 30 minutes, the rich"
Instead of this piece of
"That at least, was funny..."
When will the hurting stop?
I never want to see
They keep on making movies
"Moralistic, old-fashioned, conservative happy-thinking."
As if people learn.
The numerous different versions of
It was 9:30 PM last
"The thing is, in my"
I'll start by saying that
The first time I watched
"But yesterday, I tried to"
I find that it's a
I find The Simpsons a
The Simpsons is also a
I also heard that the
"However, I must admit that"
"I don't hate it, but"
I've seen way better from
This is blatantly a futuristic
The sound editing is pretty
You hear the dialogue on
This is an amateur film
For those living in New
This film is full of
You get to hear the
"""OK now stand up."" As"
There is this guy who
The alien guy talks with
When he is yawning or
"As for the special effects,"
This was Brett Piper's early
The creatures are good but
Really jerky.
Sort of like Karl Zeman
The special effects are imaginative.
Thge music is good.
"Bottom line, this film makes"
Did you know MYSTERIOUS PLANET
A must watch for aspiring
Beyond a shadow of a
Before you've had time to
Pure genius.<br /><br />The sad
Perhaps I own the only
The silent one-panel cartoon Henry
"Betty, long past her prime,"
A bore.
William Russ is the main
He left his family behind
But he tries to keep
Thats where Peter Falk (Colombo)
But William Russ wasn't truly
"However, it appears his acting"
"In fact, the last 20"
A good movie should never
"In a letter grading system,"
From a poorly contrived plot
Ms.
Bertinelli's performance is without depth
"Jennifer Pisana as Soccoro, the"
But who can blame them
Michael J.
Murray's script is juvenile at
<br /><br />Each year at
"Films like ""Miracle on 34th"
"There's Frank Capra's classics ""It's"
"Hey, forget the classics."
"What about ""Home Alone"" or"
<br /><br />My present to
Your time would be better
Merry Christmas!
"In director Sooraj Barjatya's Vivah,20-something"
Drawn to her innocence and
The marriage is fixed for
"But Amrita, who's been raised"
"And then, it's up to"
"But sadly, the plot of"
And the problem is clear
There are many things that
"Twenty-five years ago, perhaps the"
Perhaps the film's only saving
Judging both by Barjatya's previous
It's difficult to overlook how
Barjatya may think he's returning
Because although they were created
Shahid and Amrita are just
But if I had to
"To some perhaps, Vivah will"
But I'm a little cynical
"So, give me the coquettish"
But save me from these
"You know, some marriages aren't"
This one's Vivah!
I never like to comment
"Talking about Vivah, this guy,"
After success of Hum Aapke
Vivah is so so cheesy
at least this thing is
Aloknath does cliché in a
I won't say this movie
I expected something good but
This was completely old fashioned.
At every stage of this
The girl gets burned and
<br /><br />Despite of being
They are so darn shy
I expected the aunt to
All she did was crib
"<br /><br />Hey, we have"
This movie is a dream.
"Happy family, one cruel woman,"
In HAHK Anupam Kher was
And I somehow knew that
Anyway I believe I wasted
I give it a 2/10.
A Cinderella story made for
"The romance is very unrealistic,"
The Cinderella plot till the
If you're looking for a
Wake up people!<br /><br />Four
We had a great time
Maybe I'm missing something..
I just can't believe a
After being hugely entertained by
Brosnan's performance as a cad
I was hugely disappointed.
It is a script reading
Blame it on the screen
I sat in the theater
"I neither laughed nor cried,"
Worth $7?
Hardly.
"I very nearly walked out,"
"After the endearing, wide-eyed innocence"
But from the opening scene
He should have been ashamed
Episode I would go on
Then there were the detestably
Pile on top of that
Fifteen seconds each on-screen (or
"The blatant, exploitative financial baiting"
What an appalling slap in
I can't shake the notion
"Plus, all the kiddies will"
It'll make me even more
I seem to recall that
But whatever tiny few bright
The fine cast cannot uplift
In fact there are more
This is the type of
"As presented, it is the"
"Is it possible that IF,"
"When you watch this, don't"
"This film was choppy, incoherent"
It was also an extremely
I rented it because it
She wasn't.
"I'm a gal, I watched"
RAMPANT SPOILERS!<br /><br />The movie
They want her to marry
But she's so happy with
"But her harpy girlfriend, aided"
It works.
She has a fight with
And although our heroine is
"Alone and pitiful, she decides"
Did I mention that the
She had asked him to
But her girlfriends rescue her
She has the kid.
"In the final scene, they"
"I kid you not, it's"
I left out the part
This film is a calculated
"In fact, if they'd called"
The characters spout improbably bright
"One arbitrary, senseless action follows"
Ms.
Staunton seems unable to make
Would that we could say
Phonus bolognus on the half-shell.
This had to be one
When Kate shows up and
Another bad scene was when
Andie's acting is so bad
The other 2 women however
Anyway this was such a
I usually like these type
Too many unlikely situations and
"Also, she is all gums."
Lancome must put her makeup
"This starts off bad, what"
"..and then from there, it's"
Andie's character throws the caramel
Have mercy.
This was awful.
Andie Macdowell is a terrible
So wooden she makes a
But then remember that turn
Another film that portrays England
"I mean that school, how"
The twee police station looked
If it had stuck to
But those scenes just didn't
I also find it implausible
A final note- what is
Not to mention Anna Chancellor.
Macdowell should stick to advertising
"Caught this on IFC yesterday,"
Am I the only one
Kate tells Jed she could
Then they suddenly decide they're
And she's SO devastated over
"By the way, how did"
Janine should have been kicked
And she winds up boffing
And the less said about
It's the punk's own damn
Where's the guilt over poor
If only I could do
I thought it was a
It's a little British countryside
It's a drama....
"Well, up to the last"
"It means, close to nonsense"
"Maybe, a good duo of"
The tall doctoress surprises by
"This gentleness puzzles me, because"
"In her case, it's like,"
I still don't know how
The women have each their
It brings a lot of
Was this meant to be
This film starts with a
Fine.
It moves into a conflict
Fine.
There are a few antics
Fine.
But when the plot thickens
It continues in this vein
But by now it's too
It's hard to see why
Truly a lesson (for British
Difficult to see how the
And the box office proved
Andie McDowell is beautiful as
Far fetched no longer covers
"Without these unbelievable scenes, there"
"Instead, all the viewer is"
"Without giving away cliff-hanger details,"
On a scale of 1
There is much better material
This one isn't worth your
"SPOILER: The young lover, Jed,"
Kate thought she caught them
Kate throws Jed's shoes out
"Jed reluctantly leaves, and then"
Then he gets run over
"And dies.<br /><br />""And then"
"Up to then, its a"
Everybody but Jed is just
"And then they kill Jed,"
I give it 2 ugh's.
The worst thing about Crush
If you are a fan
The few absolutely brilliant jokes
Guilty of wasting my time.<br
Not a `woman film' but
One of the worst films
Director Andy McKay simply doesn't
"Peaks of bad taste, American"
Vulgar fantasies came to life
Insulting and definitely not funny.
I wonder how three good
As a single woman over
"It was a sad, pathetic"
Andy McDowell isn't much of
"There was no character development,"
And then there's the obligatory
What a ripoff.
I was gifted with this
I hasten to add.
These women are all drawn
I felt much more could
"Right.<br /><br />Like I said,"
4 out of 10.
"""The Crush"" is a pleasant"
<br /><br />I particularly enjoyed
<br /><br />They sure make
<br /><br />The plot twists
But it wasn't until the
"Just as with ""Sex and"
The working title for the
it MIGHT have been a
i don't think so.
There is nothing original in
"The other actors...well,i just don't"
